gene,case_idx,original_count,augmented_count,num_nodes,num_edges,avg_degree
CHMP2B,1,7,34,34,72,2.1176470588235294
CHMP2B,2,4,25,25,54,2.16
CHMP2B,3,9,43,43,98,2.2790697674418605
CHMP2B,4,2,20,20,42,2.1
CHMP2B,5,15,57,57,124,2.175438596491228
CHMP2B,6,6,25,25,50,2.0
CHMP2B,7,8,33,33,68,2.0606060606060606
CHN1,0,4,11,11,20,1.8181818181818181
CHN1,1,4,11,11,20,1.8181818181818181
CHN1,2,4,11,11,20,1.8181818181818181
CHN1,3,4,11,11,20,1.8181818181818181
CHN1,4,4,11,11,20,1.8181818181818181
CHN1,5,4,11,11,20,1.8181818181818181
CHN1,6,4,11,11,20,1.8181818181818181
CHN1,7,4,11,11,20,1.8181818181818181
CHN1,8,4,11,11,20,1.8181818181818181
CHN1,9,4,11,11,20,1.8181818181818181
CHN1,10,4,11,11,20,1.8181818181818181
CHN1,11,4,11,11,20,1.8181818181818181
CHN1,12,4,11,11,20,1.8181818181818181
CHRD,0,1,7,7,12,1.7142857142857142
CHRNA2,0,1,6,6,10,1.6666666666666667
CHRNA2,1,2,14,14,28,2.0
CHRNA4,0,4,18,18,38,2.111111111111111
CHRNB2,0,1,6,6,10,1.6666666666666667
CHRNB2,1,3,16,16,32,2.0
CHRNB2,2,3,12,12,22,1.8333333333333333
CHRNB2,3,1,6,6,10,1.6666666666666667
CHRNB2,4,1,6,6,10,1.6666666666666667
CHRNB2,5,3,12,12,22,1.8333333333333333
CHRNB2,6,1,6,6,10,1.6666666666666667
CHRNB2,7,1,6,6,10,1.6666666666666667
CHRNG,0,4,29,29,66,2.2758620689655173
CHRNG,1,6,42,42,94,2.238095238095238
CHRNG,2,6,34,34,72,2.1176470588235294
CHRNG,3,6,37,37,82,2.2162162162162162
CHUK,0,9,60,60,142,2.3666666666666667
CHUK,1,8,63,63,146,2.3174603174603177
CHUK,2,8,61,61,144,2.360655737704918
CIB2,0,1,10,10,22,2.2
CIB2,1,2,11,11,24,2.1818181818181817
CIB2,2,1,10,10,20,2.0
CIB2,3,1,9,9,18,2.0
CIB2,4,1,10,10,20,2.0
CIITA,0,5,31,31,70,2.2580645161290325
CIITA,1,18,105,105,248,2.361904761904762
CIITA,2,8,62,62,146,2.3548387096774195
CIITA,3,20,99,99,234,2.3636363636363638
CIITA,4,3,14,14,26,1.8571428571428572
CIITA,5,6,37,37,92,2.4864864864864864
CIITA,6,8,49,49,124,2.5306122448979593
CIITA,7,6,37,37,90,2.4324324324324325
CIITA,8,1,5,5,8,1.6
CIITA,9,4,30,30,62,2.066666666666667
CIITA,10,13,74,74,178,2.4054054054054053
CLCN4,0,4,20,20,42,2.1
CLCN4,1,11,72,72,158,2.1944444444444446
CLCN4,2,2,8,8,16,2.0
CLCN4,3,1,7,7,14,2.0
CLCN4,4,3,12,12,24,2.0
CLCN4,5,4,20,20,40,2.0
CLCN4,6,9,47,47,96,2.0425531914893615
CLCN4,7,8,53,53,120,2.2641509433962264
CLCN4,8,14,77,77,178,2.311688311688312
CLCN4,9,8,45,45,100,2.2222222222222223
CLCN4,10,12,64,64,138,2.15625
CLCN4,11,2,9,9,16,1.7777777777777777
CLCN4,12,5,25,25,60,2.4
CLCN4,13,9,65,65,144,2.2153846153846155
CLCN4,14,4,26,26,56,2.1538461538461537
CLCN4,15,1,7,7,14,2.0
CLCN4,16,7,38,38,84,2.210526315789474
CLCN6,0,4,30,30,64,2.1333333333333333
CLCN6,1,13,47,47,96,2.0425531914893615
CLCN6,2,9,33,33,66,2.0
CLCN6,3,14,62,62,130,2.096774193548387
CLCN6,4,14,50,50,98,1.96
CLCN7,0,13,66,66,142,2.1515151515151514
CLCN7,1,8,43,43,94,2.186046511627907
CLCN7,2,2,13,13,24,1.8461538461538463
CLCN7,3,2,21,21,50,2.380952380952381
CLCN7,4,1,10,10,18,1.8
CLCN7,5,3,18,18,34,1.8888888888888888
CLCN7,6,4,29,29,64,2.206896551724138
CLCN7,7,1,10,10,18,1.8
CLCN7,8,1,10,10,18,1.8
CLCN7,9,4,27,27,54,2.0
CLCN7,10,4,26,26,54,2.076923076923077
CLCN7,11,1,10,10,18,1.8
CLCN7,12,5,31,31,64,2.064516129032258
CLCN7,13,4,30,30,64,2.1333333333333333
CLCN7,14,3,22,22,44,2.0
CLCN7,15,3,22,22,44,2.0
CLCN7,16,4,26,26,50,1.9230769230769231
CLCN7,17,2,19,19,38,2.0
CLCN7,18,6,40,40,88,2.2
CLCN7,19,2,13,13,24,1.8461538461538463
CLCN7,20,3,19,19,36,1.894736842105263
CLCN7,21,3,17,17,32,1.8823529411764706
CLDN14,0,1,10,10,20,2.0
CLDN14,1,1,10,10,20,2.0
CLDN14,2,1,10,10,20,2.0
CLDN14,3,1,8,8,16,2.0
CLDN14,4,2,11,11,24,2.1818181818181817
CLDN14,5,2,11,11,22,2.0
CLDN14,6,2,7,7,12,1.7142857142857142
CLDN14,7,1,10,10,20,2.0
CLDN14,8,1,10,10,20,2.0
CLDN14,9,1,10,10,20,2.0
CLDN14,10,1,10,10,20,2.0
CLDN14,11,1,10,10,20,2.0
CLDN14,12,2,11,11,24,2.1818181818181817
CLDN14,13,2,11,11,24,2.1818181818181817
CLDN14,14,3,14,14,32,2.2857142857142856
CLDN14,15,1,10,10,20,2.0
CLIC2,0,8,42,42,94,2.238095238095238
CLIC2,1,2,11,11,20,1.8181818181818181
CLIC2,2,9,44,44,96,2.1818181818181817
CLN3,0,11,44,44,94,2.1363636363636362
CLN3,1,2,12,12,22,1.8333333333333333
CLN3,2,5,32,32,76,2.375
CLN3,3,7,37,37,84,2.27027027027027
CLN3,4,18,80,80,170,2.125
CLN5,0,5,17,17,32,1.8823529411764706
CLN5,1,3,14,14,26,1.8571428571428572
CLN5,2,4,13,13,24,1.8461538461538463
CLN5,3,4,13,13,24,1.8461538461538463
CLN6,0,2,8,8,16,2.0
CLN6,1,4,21,21,42,2.0
CLN6,2,2,8,8,16,2.0
CLN6,3,9,37,37,80,2.1621621621621623
CLN6,4,6,32,32,72,2.25
CLN8,0,5,15,15,30,2.0
CLN8,1,2,7,7,12,1.7142857142857142
CLN8,2,5,15,15,30,2.0
CLN8,3,3,9,9,18,2.0
CLN8,4,5,18,18,36,2.0
CLN8,5,5,18,18,36,2.0
CLN8,6,2,8,8,14,1.75
CLN8,7,6,18,18,36,2.0
CLN8,8,6,18,18,36,2.0
CLPB,0,1,10,10,20,2.0
CLPB,1,1,10,10,20,2.0
CLPB,2,1,10,10,20,2.0
CLPP,0,1,7,7,12,1.7142857142857142
CLPP,1,1,9,9,16,1.7777777777777777
CNGA1,0,1,9,9,16,1.7777777777777777
CNGA1,1,1,9,9,16,1.7777777777777777
CNGA1,2,1,9,9,16,1.7777777777777777
CNGA1,3,1,9,9,16,1.7777777777777777
CNGA1,4,1,9,9,16,1.7777777777777777
CNGB3,0,1,8,8,14,1.75
CNGB3,1,1,8,8,14,1.75
CNGB3,2,5,25,25,50,2.0
CNGB3,3,1,8,8,14,1.75
CNKSR2,0,5,31,31,70,2.2580645161290325
CNKSR2,1,8,37,37,86,2.324324324324324
CNKSR2,2,5,27,27,62,2.2962962962962963
CNKSR2,3,4,26,26,58,2.230769230769231
CNKSR2,4,5,31,31,68,2.193548387096774
CNKSR2,5,4,24,24,50,2.0833333333333335
CNKSR2,6,5,28,28,60,2.142857142857143
CNNM2,0,4,22,22,46,2.090909090909091
CNNM2,1,5,26,26,56,2.1538461538461537
CNNM2,2,4,25,25,52,2.08
CNNM2,3,24,136,136,306,2.25
CNNM2,4,5,22,22,44,2.0
CNNM2,5,3,16,16,30,1.875
CNNM2,6,5,26,26,56,2.1538461538461537
CNNM2,7,4,25,25,54,2.16
CNNM2,8,6,32,32,68,2.125
CNNM2,9,8,28,28,56,2.0
CNNM2,10,7,35,35,74,2.1142857142857143
CNNM2,11,1,9,9,16,1.7777777777777777
CNNM2,12,7,25,25,50,2.0
CNNM2,13,3,15,15,30,2.0
CNNM4,0,7,36,36,76,2.111111111111111
CNNM4,1,9,40,40,84,2.1
CNNM4,2,9,40,40,84,2.1
CNNM4,3,8,37,37,78,2.108108108108108
CNNM4,4,9,40,40,84,2.1
CNOT1,0,3,15,15,32,2.1333333333333333
CNOT1,1,3,15,15,32,2.1333333333333333
CNOT1,2,3,15,15,32,2.1333333333333333
CNOT1,3,3,15,15,32,2.1333333333333333
CNOT1,4,3,15,15,32,2.1333333333333333
CNOT1,5,3,15,15,32,2.1333333333333333
CNOT1,6,3,15,15,32,2.1333333333333333
CNOT1,7,3,15,15,32,2.1333333333333333
CNOT1,8,3,15,15,32,2.1333333333333333
CNOT1,9,2,14,14,26,1.8571428571428572
CNOT1,10,1,7,7,12,1.7142857142857142
CNOT1,11,2,14,14,26,1.8571428571428572
CNOT1,12,1,7,7,12,1.7142857142857142
CNOT3,0,1,7,7,12,1.7142857142857142
CNOT3,1,3,23,23,46,2.0
CNOT3,2,2,17,17,36,2.1176470588235294
CNOT3,3,2,11,11,20,1.8181818181818181
CNOT3,4,1,7,7,12,1.7142857142857142
CNOT3,5,2,18,18,36,2.0
CNOT3,6,1,7,7,12,1.7142857142857142
CNOT3,7,1,7,7,12,1.7142857142857142
CNOT3,8,3,21,21,40,1.9047619047619047
CNOT3,9,1,7,7,12,1.7142857142857142
CNOT3,10,2,13,13,24,1.8461538461538463
CNOT3,11,1,8,8,14,1.75
CNOT3,12,1,7,7,12,1.7142857142857142
CNOT3,13,1,9,9,16,1.7777777777777777
CNTN2,0,3,10,10,20,2.0
CNTN2,1,3,11,11,22,2.0
CNTN2,2,6,19,19,40,2.1052631578947367
CNTN2,3,2,7,7,12,1.7142857142857142
CNTN2,4,1,7,7,14,2.0
CNTN4,0,2,21,21,44,2.0952380952380953
CNTN4,1,1,8,8,14,1.75
CNTN4,2,5,38,38,86,2.263157894736842
CNTN4,3,1,8,8,14,1.75
CNTN4,4,1,8,8,14,1.75
CNTN4,5,4,16,16,30,1.875
CNTN4,6,9,49,49,108,2.204081632653061
CNTN4,7,4,26,26,52,2.0
CNTNAP2,0,5,20,20,40,2.0
CNTNAP2,1,3,19,19,44,2.3157894736842106
CNTNAP2,2,6,21,21,42,2.0
CNTNAP2,3,5,33,33,72,2.1818181818181817
CNTNAP2,4,7,38,38,84,2.210526315789474
CNTNAP2,5,7,37,37,78,2.108108108108108
CNTNAP2,6,5,22,22,46,2.090909090909091
CNTNAP2,7,1,9,9,16,1.7777777777777777
CNTNAP2,8,1,9,9,16,1.7777777777777777
COA3,0,6,26,26,54,2.076923076923077
COA8,0,1,8,8,14,1.75
COA8,1,2,7,7,12,1.7142857142857142
COA8,2,2,21,21,46,2.1904761904761907
COA8,3,1,8,8,14,1.75
COA8,4,2,19,19,40,2.1052631578947367
COCH,0,1,10,10,22,2.2
COCH,1,2,10,10,20,2.0
COCH,2,2,10,10,20,2.0
COCH,3,1,10,10,22,2.2
COCH,4,2,13,13,28,2.1538461538461537
COCH,5,3,12,12,26,2.1666666666666665
COCH,6,2,11,11,24,2.1818181818181817
COCH,7,2,11,11,24,2.1818181818181817
COCH,8,2,10,10,20,2.0
COCH,9,2,10,10,20,2.0
COCH,10,1,7,7,12,1.7142857142857142
COCH,11,3,12,12,26,2.1666666666666665
COG1,0,18,112,112,254,2.267857142857143
COG1,1,2,8,8,14,1.75
COG1,2,20,82,82,178,2.1707317073170733
COG1,3,11,95,95,228,2.4
COG1,4,16,105,105,238,2.2666666666666666
COG1,5,35,194,194,466,2.402061855670103
COG2,0,13,71,71,162,2.2816901408450705
COG3,0,5,30,30,62,2.066666666666667
COG3,1,5,45,45,98,2.1777777777777776
COG4,0,2,11,11,20,1.8181818181818181
COG4,1,7,29,29,56,1.9310344827586208
COG4,2,7,44,44,104,2.3636363636363638
COG4,3,9,57,57,124,2.175438596491228
COG4,4,10,58,58,132,2.2758620689655173
COG4,5,11,64,64,142,2.21875
COG7,0,9,34,34,66,1.9411764705882353
COG7,1,11,66,66,146,2.212121212121212
COG7,2,12,66,66,142,2.1515151515151514
COG7,3,11,70,70,162,2.3142857142857145
COG7,4,9,59,59,122,2.0677966101694913
COG7,5,11,66,66,146,2.212121212121212
COG7,6,1,8,8,16,2.0
COG7,7,13,68,68,146,2.1470588235294117
COL10A1,0,6,42,42,100,2.380952380952381
COL10A1,1,3,13,13,24,1.8461538461538463
COL10A1,2,8,45,45,112,2.488888888888889
COL10A1,3,3,30,30,72,2.4
COL10A1,4,8,45,45,112,2.488888888888889
COL10A1,5,8,45,45,112,2.488888888888889
COL10A1,6,7,40,40,102,2.55
COL10A1,7,3,22,22,52,2.3636363636363638
COL10A1,8,8,45,45,112,2.488888888888889
COL10A1,9,6,36,36,92,2.5555555555555554
COL10A1,10,8,45,45,112,2.488888888888889
COL18A1,0,10,44,44,98,2.227272727272727
COL18A1,1,7,37,37,76,2.054054054054054
COL18A1,2,13,58,58,120,2.0689655172413794
COL18A1,3,7,31,31,62,2.0
COL18A1,4,12,55,55,114,2.0727272727272728
COL18A1,5,10,44,44,98,2.227272727272727
COL18A1,6,10,54,54,116,2.1481481481481484
COL18A1,7,8,52,52,110,2.1153846153846154
COL18A1,8,8,39,39,84,2.1538461538461537
COL18A1,9,6,38,38,80,2.1052631578947367
COL18A1,10,8,44,44,92,2.090909090909091
COL18A1,11,6,39,39,80,2.051282051282051
COL18A1,12,7,38,38,78,2.0526315789473686
COL18A1,13,3,26,26,54,2.076923076923077
COL1A1,0,11,49,49,116,2.36734693877551
COL1A1,1,4,32,32,78,2.4375
COL1A1,2,13,59,59,138,2.3389830508474576
COL1A1,3,7,40,40,94,2.35
COL1A1,4,9,31,31,66,2.129032258064516
COL1A1,5,15,81,81,176,2.1728395061728394
COL1A1,6,4,26,26,56,2.1538461538461537
COL1A1,7,6,29,29,66,2.2758620689655173
COL1A1,8,4,26,26,56,2.1538461538461537
COL1A1,9,1,9,9,18,2.0
COL1A1,10,4,26,26,56,2.1538461538461537
COL1A1,11,6,29,29,66,2.2758620689655173
COL1A1,12,6,29,29,66,2.2758620689655173
COL1A1,13,6,29,29,66,2.2758620689655173
COL1A1,14,4,26,26,56,2.1538461538461537
COL1A1,15,8,44,44,106,2.409090909090909
COL1A1,16,5,20,20,38,1.9
COL1A1,17,2,19,19,50,2.6315789473684212
COL1A1,18,6,32,32,66,2.0625
COL1A1,19,1,6,6,10,1.6666666666666667
COL1A1,20,1,6,6,10,1.6666666666666667
COL1A1,21,6,31,31,68,2.193548387096774
COL1A1,22,6,31,31,68,2.193548387096774
COL1A1,24,6,31,31,68,2.193548387096774
COL1A1,25,9,44,44,94,2.1363636363636362
COL1A1,26,10,44,44,90,2.0454545454545454
COL1A1,27,6,33,33,74,2.242424242424242
COL1A1,28,5,29,29,64,2.206896551724138
COL1A1,29,11,60,60,132,2.2
COL1A1,30,9,48,48,104,2.1666666666666665
COL1A1,31,14,67,67,148,2.208955223880597
COL1A1,32,6,31,31,68,2.193548387096774
COL1A1,33,6,31,31,68,2.193548387096774
COL1A1,34,6,31,31,68,2.193548387096774
COL1A1,35,3,14,14,26,1.8571428571428572
COL1A1,36,3,21,21,40,1.9047619047619047
COL1A1,37,3,16,16,30,1.875
COL1A1,38,3,14,14,28,2.0
COL1A1,39,12,66,66,172,2.606060606060606
COL1A1,40,1,6,6,10,1.6666666666666667
COL1A1,41,3,16,16,30,1.875
COL1A1,42,3,17,17,34,2.0
COL1A1,43,7,42,42,94,2.238095238095238
COL1A1,44,20,82,82,186,2.268292682926829
COL1A1,45,8,48,48,124,2.5833333333333335
COL1A1,46,5,31,31,76,2.4516129032258065
COL1A1,47,3,18,18,34,1.8888888888888888
COL1A1,48,18,100,100,230,2.3
COL1A1,49,3,18,18,34,1.8888888888888888
COL1A1,50,1,10,10,18,1.8
COL1A1,51,3,15,15,28,1.8666666666666667
COL1A1,52,4,22,22,42,1.9090909090909092
COL1A1,53,3,18,18,34,1.8888888888888888
COL1A1,54,18,84,84,196,2.3333333333333335
COL1A1,55,3,18,18,34,1.8888888888888888
COL1A1,56,4,27,27,72,2.6666666666666665
COL1A1,57,1,6,6,10,1.6666666666666667
COL1A1,58,1,6,6,10,1.6666666666666667
COL1A1,59,6,30,30,62,2.066666666666667
COL1A1,60,30,121,121,274,2.2644628099173554
COL1A1,61,26,121,121,276,2.28099173553719
COL1A1,62,7,46,46,104,2.260869565217391
COL1A1,63,16,78,78,176,2.2564102564102564
COL1A1,64,15,91,91,218,2.3956043956043955
COL1A1,65,27,120,120,272,2.2666666666666666
COL1A1,66,6,39,39,90,2.3076923076923075
COL1A1,67,6,61,61,162,2.6557377049180326
COL1A2,0,2,12,12,22,1.8333333333333333
COL1A2,1,3,17,17,34,2.0
COL1A2,2,1,16,16,34,2.125
COL1A2,3,3,18,18,40,2.2222222222222223
COL1A2,4,3,11,11,20,1.8181818181818181
COL1A2,5,3,14,14,28,2.0
COL1A2,6,2,10,10,20,2.0
COL1A2,7,5,28,28,58,2.0714285714285716
COL1A2,8,5,28,28,62,2.2142857142857144
COL1A2,9,8,47,47,106,2.25531914893617
COL1A2,10,2,13,13,24,1.8461538461538463
COL1A2,11,8,45,45,110,2.4444444444444446
COL1A2,12,4,20,20,44,2.2
COL1A2,13,5,23,23,50,2.1739130434782608
COL1A2,14,1,6,6,10,1.6666666666666667
COL1A2,15,1,10,10,18,1.8
COL1A2,16,4,24,24,52,2.1666666666666665
COL1A2,17,5,32,32,70,2.1875
COL1A2,18,1,10,10,18,1.8
COL1A2,19,3,20,20,42,2.1
COL1A2,20,6,33,33,68,2.0606060606060606
COL1A2,21,3,13,13,24,1.8461538461538463
COL1A2,22,2,9,9,16,1.7777777777777777
COL1A2,23,3,13,13,24,1.8461538461538463
COL1A2,24,4,17,17,32,1.8823529411764706
COL1A2,25,3,13,13,24,1.8461538461538463
COL1A2,26,4,16,16,30,1.875
COL1A2,27,3,13,13,24,1.8461538461538463
COL1A2,28,3,13,13,24,1.8461538461538463
COL1A2,29,2,9,9,16,1.7777777777777777
COL1A2,30,4,29,29,64,2.206896551724138
COL1A2,31,2,10,10,18,1.8
COL1A2,32,4,20,20,40,2.0
COL1A2,33,4,21,21,50,2.380952380952381
COL1A2,34,5,36,36,82,2.2777777777777777
COL1A2,35,2,10,10,18,1.8
COL1A2,36,3,23,23,50,2.1739130434782608
COL1A2,37,4,23,23,52,2.260869565217391
COL1A2,38,5,31,31,66,2.129032258064516
COL1A2,39,8,48,48,108,2.25
COL1A2,40,4,27,27,58,2.1481481481481484
COL1A2,41,4,19,19,38,2.0
COL1A2,42,3,14,14,28,2.0
COL1A2,43,4,26,26,56,2.1538461538461537
COL1A2,44,4,27,27,58,2.1481481481481484
COL1A2,45,4,29,29,68,2.3448275862068964
COL1A2,46,3,23,23,48,2.0869565217391304
COL1A2,47,2,15,15,30,2.0
COL1A2,48,3,23,23,48,2.0869565217391304
COL1A2,49,3,23,23,48,2.0869565217391304
COL1A2,51,5,31,31,68,2.193548387096774
COL1A2,53,8,45,45,102,2.2666666666666666
COL1A2,54,10,64,64,146,2.28125
COL1A2,55,1,7,7,12,1.7142857142857142
COL1A2,56,4,37,37,84,2.27027027027027
COL1A2,57,4,34,34,74,2.176470588235294
COL1A2,58,3,29,29,66,2.2758620689655173
COL1A2,62,8,49,49,108,2.204081632653061
COL1A2,64,9,51,51,110,2.156862745098039
COL1A2,65,9,51,51,112,2.196078431372549
COL1A2,66,6,37,37,82,2.2162162162162162
COL1A2,67,3,18,18,36,2.0
COL1A2,69,6,28,28,56,2.0
COL1A2,70,7,36,36,76,2.111111111111111
COL1A2,71,6,32,32,68,2.125
COL1A2,72,6,31,31,60,1.935483870967742
COL1A2,73,4,31,31,68,2.193548387096774
COL1A2,74,9,52,52,114,2.1923076923076925
COL1A2,75,3,17,17,32,1.8823529411764706
COL1A2,76,6,33,33,70,2.121212121212121
COL1A2,77,7,52,52,120,2.3076923076923075
COL1A2,78,7,46,46,102,2.217391304347826
COL1A2,79,5,23,23,44,1.9130434782608696
COL1A2,80,7,35,35,74,2.1142857142857143
COL1A2,81,6,37,37,80,2.1621621621621623
COL1A2,82,6,42,42,94,2.238095238095238
COL1A2,83,6,31,31,64,2.064516129032258
COL1A2,84,6,30,30,64,2.1333333333333333
COL2A1,0,5,46,46,118,2.5652173913043477
COL2A1,1,3,34,34,90,2.6470588235294117
COL2A1,2,6,49,49,128,2.6122448979591835
COL2A1,3,8,29,29,60,2.0689655172413794
COL2A1,4,1,6,6,12,2.0
COL2A1,5,6,35,35,82,2.342857142857143
COL2A1,6,6,32,32,68,2.125
COL2A1,7,8,32,32,64,2.0
COL2A1,8,5,25,25,50,2.0
COL2A1,9,4,42,42,114,2.7142857142857144
COL2A1,10,3,43,43,116,2.697674418604651
COL2A1,11,13,68,68,154,2.264705882352941
COL2A1,12,16,83,83,192,2.3132530120481927
COL2A1,13,6,38,38,88,2.3157894736842106
COL2A1,14,7,40,40,92,2.3
COL2A1,15,11,63,63,148,2.3492063492063493
COL2A1,16,12,65,65,154,2.3692307692307693
COL2A1,17,9,48,48,114,2.375
COL2A1,18,10,50,50,120,2.4
COL2A1,19,16,77,77,190,2.4675324675324677
COL2A1,20,9,52,52,126,2.423076923076923
COL2A1,21,6,33,33,72,2.1818181818181817
COL2A1,22,6,32,32,64,2.0
COL2A1,23,10,57,57,138,2.4210526315789473
COL2A1,24,10,55,55,132,2.4
COL2A1,25,11,60,60,146,2.433333333333333
COL2A1,26,6,33,33,76,2.303030303030303
COL2A1,27,7,37,37,78,2.108108108108108
COL2A1,28,5,25,25,52,2.08
COL2A1,29,5,25,25,52,2.08
COL2A1,30,5,24,24,46,1.9166666666666667
COL2A1,31,10,55,55,130,2.3636363636363638
COL2A1,32,4,22,22,44,2.0
COL2A1,33,6,34,34,76,2.235294117647059
COL2A1,34,2,27,27,70,2.5925925925925926
COL2A1,35,1,9,9,18,2.0
COL2A1,36,4,22,22,44,2.0
COL2A1,37,1,16,16,34,2.125
COL2A1,38,6,37,37,92,2.4864864864864864
COL2A1,39,7,35,35,74,2.1142857142857143
COL2A1,40,7,47,47,114,2.425531914893617
COL2A1,41,6,42,42,108,2.5714285714285716
COL2A1,42,12,57,57,130,2.280701754385965
COL2A1,43,8,63,63,164,2.6031746031746033
COL2A1,44,5,24,24,50,2.0833333333333335
COL2A1,45,4,24,24,54,2.25
COL2A1,46,7,48,48,124,2.5833333333333335
COL2A1,47,7,39,39,82,2.1025641025641026
COL2A1,48,5,45,45,118,2.6222222222222222
COL2A1,49,5,36,36,90,2.5
COL2A1,50,6,39,39,96,2.4615384615384617
COL2A1,51,4,39,39,112,2.871794871794872
COL2A1,52,7,47,47,122,2.595744680851064
COL2A1,53,10,75,75,208,2.7733333333333334
COL2A1,54,5,32,32,66,2.0625
COL2A1,55,4,16,16,30,1.875
COL2A1,56,4,16,16,30,1.875
COL2A1,57,6,32,32,64,2.0
COL2A1,58,5,45,45,116,2.577777777777778
COL2A1,59,6,27,27,56,2.074074074074074
COL2A1,60,5,27,27,56,2.074074074074074
COL2A1,61,10,44,44,100,2.272727272727273
COL2A1,62,3,16,16,30,1.875
COL2A1,63,1,24,24,62,2.5833333333333335
COL2A1,64,5,34,34,86,2.5294117647058822
COL2A1,65,2,27,27,68,2.5185185185185186
COL2A1,66,2,27,27,68,2.5185185185185186
COL2A1,67,1,14,14,28,2.0
COL2A1,68,4,35,35,84,2.4
COL2A1,69,1,24,24,62,2.5833333333333335
COL2A1,70,2,27,27,68,2.5185185185185186
COL2A1,71,4,32,32,78,2.4375
COL2A1,72,5,45,45,120,2.6666666666666665
COL2A1,73,5,38,38,90,2.3684210526315788
COL2A1,74,12,63,63,150,2.380952380952381
COL2A1,75,10,57,57,132,2.3157894736842106
COL2A1,76,7,32,32,68,2.125
COL2A1,77,9,44,44,98,2.227272727272727
COL2A1,78,10,65,65,158,2.4307692307692306
COL2A1,79,12,60,60,134,2.2333333333333334
COL2A1,80,8,49,49,118,2.4081632653061225
COL2A1,81,8,46,46,108,2.347826086956522
COL2A1,82,13,69,69,172,2.4927536231884058
COL2A1,83,4,24,24,54,2.25
COL2A1,84,8,60,60,168,2.8
COL2A1,85,8,58,58,160,2.7586206896551726
COL2A1,86,9,59,59,132,2.23728813559322
COL2A1,87,12,59,59,154,2.610169491525424
COL2A1,88,16,82,82,200,2.4390243902439024
COL2A1,89,5,30,30,68,2.2666666666666666
COL2A1,90,7,29,29,66,2.2758620689655173
COL2A1,91,5,36,36,86,2.388888888888889
COL2A1,92,6,32,32,72,2.25
COL2A1,93,6,41,41,98,2.3902439024390243
COL2A1,94,12,52,52,120,2.3076923076923075
COL2A1,95,5,21,21,42,2.0
COL2A1,96,6,35,35,84,2.4
COL2A1,97,3,23,23,52,2.260869565217391
COL2A1,98,4,25,25,60,2.4
COL2A1,99,2,29,29,78,2.689655172413793
COL2A1,100,3,21,21,48,2.2857142857142856
COL2A1,101,5,26,26,60,2.3076923076923075
COL2A1,102,7,36,36,84,2.3333333333333335
COL2A1,103,6,29,29,68,2.3448275862068964
COL2A1,104,10,62,62,152,2.4516129032258065
COL2A1,105,7,38,38,82,2.1578947368421053
COL2A1,106,4,29,29,66,2.2758620689655173
COL3A1,0,3,17,17,34,2.0
COL3A1,1,2,13,13,26,2.0
COL3A1,2,1,6,6,10,1.6666666666666667
COL3A1,3,3,26,26,58,2.230769230769231
COL3A1,4,9,63,63,146,2.3174603174603177
COL3A1,5,7,67,67,158,2.3582089552238807
COL3A1,6,3,16,16,32,2.0
COL3A1,7,10,54,54,114,2.111111111111111
COL3A1,8,3,19,19,42,2.210526315789474
COL3A1,9,5,24,24,50,2.0833333333333335
COL4A4,0,2,15,15,34,2.2666666666666666
COL4A5,0,2,15,15,34,2.2666666666666666
COL4A5,1,6,34,34,74,2.176470588235294
COL4A5,2,4,24,24,52,2.1666666666666665
COL4A5,3,3,21,21,48,2.2857142857142856
COL4A5,4,2,15,15,34,2.2666666666666666
COL4A5,5,3,21,21,48,2.2857142857142856
COL4A5,6,1,12,12,28,2.3333333333333335
COL4A5,7,5,33,33,74,2.242424242424242
COL5A1,0,10,59,59,132,2.23728813559322
COL5A1,1,3,20,20,42,2.1
COL5A1,2,3,20,20,42,2.1
COL5A1,3,4,23,23,48,2.0869565217391304
COL5A1,4,4,23,23,48,2.0869565217391304
COL5A1,5,3,20,20,42,2.1
COL5A1,6,3,20,20,42,2.1
COL5A1,7,5,30,30,66,2.2
COL5A1,8,5,30,30,66,2.2
COL5A1,9,5,30,30,66,2.2
COL5A1,10,18,76,76,164,2.1578947368421053
COL5A1,11,11,56,56,118,2.107142857142857
COL5A1,12,11,47,47,100,2.127659574468085
COL5A1,13,6,34,34,74,2.176470588235294
COL5A1,14,7,33,33,72,2.1818181818181817
COL5A2,0,4,28,28,62,2.2142857142857144
COL5A2,1,3,21,21,44,2.0952380952380953
COL5A2,2,3,21,21,44,2.0952380952380953
COL5A2,3,4,28,28,62,2.2142857142857144
COL5A2,4,4,28,28,62,2.2142857142857144
COL5A2,5,3,21,21,44,2.0952380952380953
COL5A2,6,4,29,29,64,2.206896551724138
COL5A2,7,5,25,25,50,2.0
COL5A2,8,19,105,105,242,2.3047619047619046
COL5A2,9,5,35,35,76,2.1714285714285713
COL5A2,10,23,106,106,240,2.2641509433962264
COL5A2,11,3,21,21,44,2.0952380952380953
COL5A2,12,3,21,21,44,2.0952380952380953
COL5A2,13,3,21,21,44,2.0952380952380953
COL5A2,14,3,21,21,44,2.0952380952380953
COL5A2,15,3,21,21,44,2.0952380952380953
COL5A2,16,4,28,28,62,2.2142857142857144
COL5A2,17,1,11,11,22,2.0
COL5A2,18,3,21,21,44,2.0952380952380953
COL6A1,0,2,14,14,26,1.8571428571428572
