GENE,PHENOTYPES,RANK,SCORE
ANKRD11,"HP:0010720,HP:0000463,HP:0000248,HP:0030084,HP:0000028,HP:0000316,HP:0001249,HP:0000637,HP:0000343,HP:0000400,HP:0000426,HP:0000508,HP:0001250,HP:0004322,HP:0000664,HP:0002942,HP:0000325",1,-46.136741638183594
ANKRD11,"HP:0001156,HP:0040019,HP:0012758,HP:0000311,HP:0001250",2,-17.578779220581055
ANKRD11,"HP:0000463,HP:0000365,HP:0000316,HP:0000637,HP:0000400,HP:0012758,HP:0004322,HP:0001159",1,-29.489482879638672
ANKRD11,"HP:0010720,HP:0000463,HP:0000891,HP:0030084,HP:0000028,HP:0001249,HP:0000637,HP:0000343,HP:0000400,HP:0000508,HP:0009466,HP:0001159,HP:0000325",1,-39.92943572998047
ANKRD11,"HP:0001155,HP:0000365,HP:0001249,HP:0012758,HP:0001250,HP:0004322,HP:0001328",3,-21.81145668029785
ANKRD11,"HP:0000174,HP:0100702,HP:0007018,HP:0000729,HP:0000028,HP:0001263,HP:0001249,HP:0001572,HP:0012683,HP:0002650,HP:0001250,HP:0004322,HP:0001159",1,-42.690101623535156
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,"HP:0000978,HP:0001873",2,-5.013685703277588
ANKRD26,"HP:0000421,HP:0000967,HP:0001873",1,-8.114028930664062
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,"HP:0000978,HP:0000421,HP:0002907,HP:0001873",1,-11.148123741149902
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,HP:0001873,2,-2.6873109340667725
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKRD26,HP:0001873,2,-2.6873106956481934
ANKS6,"HP:0001650,HP:0001395,HP:0000107",1,-11.195052146911621
ANKS6,"HP:0012622,HP:0001639,HP:0000107",1,-9.7579984664917
ANKS6,"HP:0001650,HP:0000107,HP:0003774",1,-11.064939498901367
ANKS6,"HP:0000107,HP:0003774",2,-6.896806716918945
ANKS6,"HP:0000107,HP:0003774",2,-6.896806716918945
ANKS6,"HP:0001650,HP:0001639,HP:0001643,HP:0000107,HP:0003774",1,-16.659212112426758
ANKS6,"HP:0001650,HP:0001395,HP:0000107,HP:0003774",1,-14.128313064575195
ANO10,"HP:0001272,HP:0010545,HP:0001260,HP:0003457,HP:0002066,HP:0007338,HP:0002070,HP:0002395,HP:0007350",1,-32.48671340942383
ANO10,"HP:0000570,HP:0001251,HP:0001272,HP:0002019,HP:0001260,HP:0002359,HP:0001347,HP:0002495,HP:0007185",1,-38.674400329589844
ANO10,"HP:0001251,HP:0001288",175,-6.497819423675537
ANO10,"HP:0003487,HP:0001272,HP:0000651,HP:0001260,HP:0002066,HP:0002070,HP:0002395,HP:0000639,HP:0001761,HP:0000514,HP:0007350",1,-33.39600372314453
ANO10,"HP:0001272,HP:0001260,HP:0003457,HP:0002066,HP:0000666,HP:0007083,HP:0007338,HP:0005348,HP:0002070,HP:0007289,HP:0033204,HP:0001604",1,-51.72185134887695
ANO6,"HP:0001892,HP:0007420",1,-3.698537588119507
ANO6,HP:0001892,1,-1.5724091529846191
ANO6,HP:0001892,1,-1.5724091529846191
ANOS1,"HP:0000028,HP:0000044,HP:0000789,HP:0000054",4,-13.514033317565918
ANOS1,"HP:0000458,HP:0008689,HP:0000054,HP:0001761",1,-18.690641403198242
ANOS1,"HP:0032466,HP:0020128,HP:0000028,HP:0000044",1,-20.825037002563477
ANOS1,"HP:0000458,HP:0008689,HP:0001335,HP:0000995,HP:0000054,HP:0001761",1,-30.064321517944336
ANOS1,"HP:0032466,HP:0020128,HP:0008689,HP:0000044",1,-20.314319610595703
ANOS1,"HP:0000458,HP:0001335,HP:0000104,HP:0012741,HP:0007687",1,-23.896677017211914
ANOS1,"HP:0008689,HP:0000771,HP:0000044",1,-11.619725227355957
ANOS1,"HP:0008689,HP:0000044",1,-8.163060188293457
ANOS1,"HP:0000458,HP:0008689,HP:0001335",1,-13.387943267822266
ANTXR2,"HP:0000169,HP:0000938,HP:0000939,HP:0005876,HP:0001482",1,-23.590988159179688
ANTXR2,"HP:0002014,HP:0000212,HP:0005876,HP:0001482",1,-19.053861618041992
ANTXR2,"HP:0002014,HP:0005876,HP:0001482",1,-16.20085906982422
ANTXR2,"HP:0002014,HP:0000212,HP:0005876,HP:0001482",1,-19.053861618041992
ANTXR2,"HP:0000212,HP:0000938,HP:0000939,HP:0005876,HP:0001482",1,-20.569393157958984
ANTXR2,"HP:0000212,HP:0005876,HP:0002719,HP:0001482",1,-17.84368896484375
ANTXR2,"HP:0000212,HP:0001482",1,-10.103431701660156
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,"HP:0007256,HP:0007340",2,-8.260211944580078
ANXA11,"HP:0002483,HP:0001324,HP:0002878,HP:0004887,HP:0003202",1,-18.996686935424805
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0003484,4,-5.2666168212890625
ANXA11,HP:0003484,4,-5.2666168212890625
ANXA11,HP:0003690,5,-2.8856751918792725
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,"HP:0007256,HP:0001695,HP:0001260,HP:0002015,HP:0002380,HP:0001347,HP:0008969,HP:0003690,HP:0002061,HP:0004887,HP:0002064,HP:0033454",1,-37.027366638183594
ANXA11,HP:0002483,2,-9.467277526855469
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0002483,2,-9.467276573181152
ANXA11,HP:0002483,2,-9.467276573181152
ANXA11,"HP:0007256,HP:0002145,HP:0003484",2,-14.754462242126465
ANXA11,"HP:0002483,HP:0001260,HP:0000467,HP:0002878",1,-23.51218032836914
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,"HP:0002483,HP:0001260,HP:0002015",1,-13.767258644104004
ANXA11,HP:0003202,29,-3.0274813175201416
ANXA11,"HP:0001260,HP:0002015,HP:0001618,HP:0002380,HP:0001347,HP:0001324,HP:0003202,HP:0012473",3,-24.529998779296875
ANXA11,HP:0002493,262,-3.844599485397339
ANXA11,"HP:0100543,HP:0003690",2,-6.080493450164795
ANXA11,HP:0002483,2,-9.467277526855469
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,HP:0003690,5,-2.8856754302978516
ANXA11,"HP:0002483,HP:0002015,HP:0002465",2,-19.807952880859375
AP1B1,"HP:0001019,HP:0001508,HP:0007617,HP:0001263,HP:0000962,HP:0000613,HP:0000989",1,-25.00853157043457
AP1B1,"HP:0011967,HP:0001019,HP:0001508,HP:0001263,HP:0002079",1,-24.0910701751709
AP1B1,"HP:0001596,HP:0001019,HP:0001508,HP:0001263,HP:0000657",1,-24.35603904724121
AP1B1,"HP:0011967,HP:0001540,HP:0001508,HP:0001263,HP:0000966,HP:0000407",1,-33.219852447509766
AP1B1,"HP:0000978,HP:0001263,HP:0000365,HP:0000685,HP:0008064,HP:0000982",1,-23.45534896850586
AP1B1,"HP:0001263,HP:0008064,HP:0000613",1,-12.347810745239258
AP1G1,"HP:0000739,HP:0000722,HP:0000750,HP:0000716,HP:0000734,HP:0000365,HP:0001252,HP:0001256,HP:0012758,HP:0008094",1,-32.63676452636719
AP1G1,"HP:0000718,HP:0000750,HP:0000752,HP:0001252,HP:0002342,HP:0012758,HP:0001250,HP:0001257,HP:0000486",1,-20.11750030517578
AP1G1,"HP:0000718,HP:0000717,HP:0000750,HP:0002007,HP:0002342,HP:0012758,HP:0000384,HP:0011220,HP:0006829,HP:0200055",1,-37.49449157714844
AP1G1,"HP:0004691,HP:0000718,HP:0008936,HP:0001156,HP:0000750,HP:0000752,HP:0002342,HP:0002938,HP:0012758,HP:0001250",1,-34.479644775390625
AP1G1,"HP:0000708,HP:0000750,HP:0001249,HP:0012758",82,-9.347256660461426
AP1G1,"HP:0000717,HP:0000750,HP:0000752,HP:0001252,HP:0001256,HP:0100807,HP:0010511,HP:0012758,HP:0000767,HP:0001250",2,-35.381683349609375
AP1G1,"HP:0000646,HP:0012803,HP:0000729,HP:0004209,HP:0000750,HP:0010750,HP:0000565,HP:0001252,HP:0002342,HP:0000343,HP:0012758,HP:0001763,HP:0032894,HP:0100716",1,-50.61211013793945
AP1G1,"HP:0000718,HP:0000750,HP:0002342,HP:0012758,HP:0000768,HP:0002942,HP:0000262",1,-27.240188598632812
AP1G1,"HP:0000750,HP:0001252,HP:0002342,HP:0001382,HP:0012758,HP:0000767,HP:0000336,HP:0001250,HP:0001257",1,-28.57402229309082
AP1G1,"HP:0001274,HP:0000718,HP:0000750,HP:0000286,HP:0000218,HP:0000316,HP:0001252,HP:0010864,HP:0004626,HP:0012758,HP:0000336,HP:0001257,HP:0000358",1,-37.908058166503906
AP1S1,"HP:0002134,HP:0001999,HP:0002242,HP:0002059,HP:0010837,HP:0011967,HP:0001410,HP:0002910,HP:0003455,HP:0001019,HP:0000365,HP:0000962,HP:0008064,HP:0001249,HP:0001406,HP:0009830",1,-42.896060943603516
AP1S1,"HP:0001999,HP:0002242,HP:0002059,HP:0001410,HP:0002910,HP:0003455,HP:0001019,HP:0000365,HP:0000962,HP:0008064,HP:0001249,HP:0001406",1,-32.9412841796875
AP1S1,"HP:0001999,HP:0002242,HP:0002059,HP:0010837,HP:0011967,HP:0001410,HP:0002910,HP:0003455,HP:0001019,HP:0000365,HP:0001395,HP:0000962,HP:0008064,HP:0001249,HP:0001406,HP:0009830",1,-42.443111419677734
AP1S1,"HP:0002134,HP:0002242,HP:0002059,HP:0010837,HP:0011967,HP:0001410,HP:0002910,HP:0003455,HP:0001019,HP:0000365,HP:0001395,HP:0000962,HP:0008064,HP:0010839,HP:0001249,HP:0001406",1,-44.57119369506836
AP1S1,"HP:0002242,HP:0002059,HP:0010837,HP:0011967,HP:0001410,HP:0003455,HP:0001019,HP:0000365,HP:0000962,HP:0001252,HP:0008064,HP:0001249,HP:0002041,HP:0001406,HP:0009830",1,-43.250709533691406
AP2M1,"HP:0001251,HP:0002069,HP:0002072,HP:0001263,HP:0001252,HP:0010864,HP:0001336",2,-19.940183639526367
AP2M1,"HP:0000729,HP:0001249",41,-6.817353248596191
AP2M1,HP:0000729,34,-4.345004081726074
AP2M1,HP:0000729,34,-4.345004081726074
AP2M1,HP:0000729,34,-4.345004081726074
AP2M1,"HP:0001251,HP:0001263,HP:0001252,HP:0002342,HP:0011150,HP:0032794,HP:0011147",1,-25.384204864501953
AP2M1,"HP:0001263,HP:0001252,HP:0002342,HP:0011150,HP:0032792,HP:0011147",1,-26.074987411499023
AP2M1,HP:0000729,34,-4.345004081726074
AP2M1,"HP:0002373,HP:0001263,HP:0001252",4,-13.229390144348145
AP2M1,"HP:0001263,HP:0001249,HP:0001355",9,-13.133831024169922
AP2M1,"HP:0001251,HP:0007359,HP:0001263,HP:0001252,HP:0010864,HP:0001337",3,-17.731243133544922
AP3B1,"HP:0001999,HP:0030455,HP:0001263,HP:0000365,HP:0001433,HP:0001107,HP:0002718,HP:0004429,HP:0006522,HP:0002098,HP:0005180",1,-52.843387603759766
AP3B1,"HP:0010864,HP:0001875,HP:0001107,HP:0004846,HP:0002788",1,-28.619646072387695
AP3B1,"HP:0001385,HP:0001010,HP:0001875,HP:0001107,HP:0012043",1,-23.53193473815918
AP3B1,"HP:0008807,HP:0000283,HP:0000280,HP:0004540,HP:0000286,HP:0001263,HP:0001433,HP:0000343,HP:0001875,HP:0000639,HP:0001107,HP:0000403,HP:0006532,HP:0000431,HP:0000358",1,-40.554683685302734
AP3B1,"HP:0001999,HP:0000463,HP:0002110,HP:0001508,HP:0001263,HP:0001433,HP:0002155,HP:0000343,HP:0001875,HP:0001107,HP:0002206,HP:0002205,HP:0001873",1,-39.490047454833984
AP3B1,"HP:0000670,HP:0000280,HP:0001010,HP:0011342,HP:0001107,HP:0002090,HP:0000166,HP:0001744,HP:0001873,HP:0005549",1,-38.78728485107422
AP3B1,"HP:0012529,HP:0001107",2,-17.866050720214844
AP3B1,"HP:0001263,HP:0001913,HP:0001875,HP:0000639,HP:0001107,HP:0000967",1,-22.554088592529297
AP3B1,"HP:0002721,HP:0001107",2,-14.128457069396973
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0000252,HP:0001319",1,-15.719409942626953
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0000252,HP:0001270,HP:0001319,HP:0001258",1,-20.430002212524414
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0000252,HP:0001270,HP:0001319",1,-17.32856559753418
AP4B1,"HP:0100543,HP:0000750,HP:0001263,HP:0000252,HP:0001258",1,-16.798240661621094
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0001270,HP:0001319,HP:0001258",1,-18.084444046020508
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0001270,HP:0001319,HP:0001258",1,-18.084444046020508
AP4B1,"HP:0100543,HP:0000750,HP:0001263,HP:0001249,HP:0000252,HP:0001270,HP:0001319,HP:0001258",1,-21.963924407958984
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0001270,HP:0001319,HP:0001258",1,-18.084444046020508
AP4B1,"HP:0000750,HP:0001263,HP:0001249,HP:0000252,HP:0001270,HP:0001319,HP:0001258",1,-20.430002212524414
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",1,-16.507600784301758
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",1,-16.50760269165039
AP4M1,"HP:0000750,HP:0001263,HP:0001270,HP:0001250,HP:0001258",1,-14.358589172363281
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001258",1,-15.791848182678223
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",1,-16.50760269165039
AP4M1,"HP:0000750,HP:0001263,HP:0001270,HP:0001250,HP:0001258",1,-14.358589172363281
AP4M1,"HP:0000750,HP:0001263,HP:0001270,HP:0001250,HP:0001258",1,-14.358590126037598
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",1,-16.507600784301758
AP4M1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001258",1,-15.791847229003906
AP4S1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",2,-16.90134048461914
AP4S1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",2,-16.90134048461914
AP4S1,"HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",2,-14.947796821594238
AP4S1,"HP:0000750,HP:0001263,HP:0001270,HP:0001258",2,-13.654488563537598
AP4S1,"HP:0000750,HP:0001263,HP:0001270,HP:0001250,HP:0001258",2,-14.90306568145752
AP4S1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",2,-16.90134048461914
AP4S1,"HP:0000750,HP:0001263,HP:0001270,HP:0001258",2,-13.654488563537598
AP4S1,"HP:0000750,HP:0001263,HP:0000252,HP:0001270,HP:0001250,HP:0001258",2,-16.90134048461914
AP5Z1,"HP:0007267,HP:0000505,HP:0033725",1,-11.539966583251953
AP5Z1,"HP:0007020,HP:0007868,HP:0000505,HP:0012712,HP:0007178,HP:0000580",1,-31.512327194213867
AP5Z1,"HP:0007020,HP:0003390",2,-14.742593765258789
AP5Z1,HP:0002317,73,-7.78271484375
AP5Z1,HP:0007020,4,-9.07565975189209
AP5Z1,HP:0002406,15,-7.37684965133667
APC,"HP:0033769,HP:0012126",2,-10.33437728881836
APC,HP:0033769,1,-7.546447277069092
APC,HP:0033769,1,-7.546447277069092
APC,HP:0033769,1,-7.546447277069092
APC,HP:0033769,1,-7.546447277069092
APC,"HP:0100245,HP:0200008",2,-12.892057418823242
APC,HP:0200008,2,-7.847777843475342
APC,HP:0200008,2,-7.847777366638184
APC,HP:0200008,2,-7.847777366638184
APC,HP:0200008,2,-7.847776889801025
APC,HP:0200008,2,-7.847777366638184
APC,HP:0200008,2,-7.847777366638184
APC,HP:0200008,2,-7.847777366638184
APC,HP:0200008,2,-7.847777366638184
APC2,"HP:0007370,HP:0010864,HP:0001339,HP:0001250",9,-16.20612144470215
APC2,"HP:0007370,HP:0001290,HP:0010864,HP:0001339,HP:0001250",2,-21.287778854370117
APC2,"HP:0007360,HP:0007370,HP:0010864,HP:0001339",7,-17.677404403686523
APC2,"HP:0002269,HP:0007360,HP:0007370,HP:0001263,HP:0010864,HP:0001339",6,-18.932781219482422
APC2,"HP:0007370,HP:0001263,HP:0001252,HP:0010864,HP:0001339",4,-19.037891387939453
APC2,"HP:0002269,HP:0007370,HP:0010864,HP:0001339",12,-14.715147972106934
APC2,"HP:0007370,HP:0010864,HP:0001339,HP:0001250,HP:0002510",4,-22.684816360473633
APOB,HP:0003563,3,-8.008065223693848
APOB,HP:0003563,3,-8.008065223693848
APOB,HP:0003563,3,-8.008065223693848
APOB,HP:0003563,3,-8.008065223693848
APOB,"HP:0003563,HP:0001397",1,-12.778026580810547
APOB,"HP:0003563,HP:0001397",1,-12.77802562713623
APOB,HP:0003563,3,-8.008065223693848
APOB,HP:0003563,3,-8.008065223693848
APOB,HP:0003563,3,-8.008065223693848
APOB,"HP:0001284,HP:0001251,HP:0003563,HP:0001260,HP:0002495,HP:0002024,HP:0002570,HP:0002013",2,-37.81548309326172
APOB,"HP:0001677,HP:0005145,HP:0003124",1,-11.127601623535156
APOB,HP:0003124,8,-5.649952411651611
APOB,"HP:0003077,HP:0001031,HP:0010874",1,-21.24056625366211
APOB,HP:0003124,8,-5.649952411651611
APOB,"HP:0003124,HP:0010874",5,-12.301737785339355
APOB,"HP:0001677,HP:0005145,HP:0003124",1,-11.127604484558105
APOB,"HP:0001084,HP:0003077,HP:0010874",7,-16.402362823486328
APOB,"HP:0001677,HP:0005145,HP:0003124",1,-11.127601623535156
APOB,"HP:0001677,HP:0005145,HP:0003124",1,-11.127601623535156
APOB,"HP:0001677,HP:0005145,HP:0003124",1,-11.127601623535156
APOB,HP:0003124,8,-5.649952411651611
APPL1,HP:0000819,19,-2.8348007202148438
APPL1,HP:0000819,19,-2.8348007202148438
APPL1,HP:0000819,19,-2.8348007202148438
APPL1,HP:0000819,19,-2.8348007202148438
AR,HP:0001324,103,-3.153113603591919
AR,HP:0001324,103,-3.153113603591919
AR,HP:0001324,103,-3.153113603591919
AR,HP:0001324,103,-3.153113603591919
AR,HP:0001324,103,-3.153113603591919
AR,HP:0001324,103,-3.1531143188476562
AR,HP:0001324,103,-3.1531143188476562
AR,HP:0001324,103,-3.1531143188476562
AR,HP:0001324,103,-3.1531143188476562
ARF1,"HP:0011024,HP:0000750,HP:0001252,HP:0002342,HP:0000252,HP:0012758",1,-18.269214630126953
ARF1,"HP:0002500,HP:0001344,HP:0007370,HP:0004325,HP:0000750,HP:0002066,HP:0000486,HP:0000582",1,-27.71877098083496
ARF1,"HP:0002539,HP:0012448,HP:0000750,HP:0033745,HP:0012758,HP:0032388,HP:0001250,HP:0004322,HP:0001257",1,-44.04803466796875
ARF1,"HP:0006482,HP:0000483,HP:0002299,HP:0002280,HP:0002141,HP:0007607,HP:0002342,HP:0001270,HP:0000545,HP:0012758",1,-53.93834686279297
ARF1,"HP:0000164,HP:0001344,HP:0000483,HP:0001272,HP:0002059,HP:0001252,HP:0010864,HP:0000637,HP:0000252,HP:0000308,HP:0001270,HP:0001250,HP:0000322,HP:0033725",1,-47.75531005859375
ARF1,"HP:0001251,HP:0000750,HP:0001510,HP:0001252,HP:0000252,HP:0001270,HP:0032388,HP:0000486",1,-30.287029266357422
ARF1,"HP:0000718,HP:0000646,HP:0000739,HP:0007018,HP:0000405,HP:0000750,HP:0000689,HP:0000577,HP:0004425,HP:0002141,HP:0001252,HP:0002342,HP:0000252,HP:0000347,HP:0001270,HP:0032388,HP:0001250,HP:0000582",1,-58.007652282714844
ARF1,"HP:0001746,HP:0007018,HP:0000750,HP:0001256,HP:0033725",1,-25.945819854736328
ARF1,"HP:0002060,HP:0002188,HP:0032388,HP:0001250",2,-18.21092987060547
ARF1,"HP:0002500,HP:0007018,HP:0000750,HP:0012758,HP:0000388,HP:0032388",1,-25.550785064697266
ARF1,"HP:0002500,HP:0000463,HP:0025112,HP:0000750,HP:0000047,HP:0001249,HP:0000347,HP:0001270,HP:0033725,HP:0000219,HP:0000582,HP:0000358",1,-36.158287048339844
ARF1,"HP:0011024,HP:0001344,HP:0100704,HP:0002539,HP:0000750,HP:0000737,HP:0000252,HP:0001270,HP:0001336,HP:0001655,HP:0011476,HP:0004415,HP:0002360,HP:0001257",1,-53.90635299682617
ARF1,"HP:0001344,HP:0002019,HP:0001263,HP:0001252,HP:0002540,HP:0001382,HP:0007165,HP:0000307,HP:0011220,HP:0000912",1,-50.80204772949219
ARHGEF1,"HP:0002110,HP:0006532,HP:0200117",1,-11.763004302978516
ARHGEF10,"HP:0003693,HP:0001761",1,-6.400923252105713
ARHGEF18,"HP:0007703,HP:0000585,HP:0000662,HP:0030786,HP:0001123",1,-15.21135425567627
ARHGEF18,"HP:0007703,HP:0011505,HP:0000662,HP:0000543,HP:0007663",1,-11.811650276184082
ARHGEF18,"HP:0007703,HP:0011505,HP:0000662,HP:0000543,HP:0030786,HP:0007663,HP:0031527,HP:0011531",1,-18.957788467407227
ARID1B,"HP:0000598,HP:0000708,HP:0000280,HP:0005280,HP:0001290,HP:0001263,HP:0001249,HP:0000527,HP:0000294,HP:0000158,HP:0045025,HP:0006118,HP:0000664,HP:0000574,HP:0000179,HP:0009928,HP:0000219,HP:0000154,HP:0000445",1,-57.44887924194336
ARID1B,"HP:0000598,HP:0000718,HP:0008386,HP:0000280,HP:0000028,HP:0002750,HP:0011968,HP:0001290,HP:0001263,HP:0001007,HP:0001249,HP:0000527,HP:0000343,HP:0000294,HP:0000158,HP:0045025,HP:0002719,HP:0001250,HP:0006118,HP:0002209,HP:0000486,HP:0000664,HP:0000574,HP:0000179,HP:0009928,HP:0000219,HP:0000154,HP:0000445",1,-65.25431823730469
ARID1B,"HP:0001273,HP:0000463,HP:0005280,HP:0011968,HP:0001263,HP:0001007,HP:0001249,HP:0000527,HP:0000639,HP:0002209,HP:0000486,HP:0000574,HP:0009928,HP:0000154",1,-43.64668273925781
ARID1B,"HP:0009835,HP:0010185,HP:0008386,HP:0000280,HP:0000680,HP:0002750,HP:0005280,HP:0007392,HP:0011968,HP:0001290,HP:0001263,HP:0001007,HP:0001249,HP:0000527,HP:0000294,HP:0000158,HP:0001212,HP:0000508,HP:0000107,HP:0000322,HP:0000664,HP:0000574,HP:0000179,HP:0009928,HP:0000219,HP:0000154,HP:0000445",1,-73.90648651123047
ARID1B,"HP:0000598,HP:0009835,HP:0008386,HP:0000280,HP:0000680,HP:0011968,HP:0001290,HP:0001263,HP:0001007,HP:0001249,HP:0000527,HP:0000294,HP:0002719,HP:0000322,HP:0000574,HP:0009928,HP:0012471,HP:0000154",1,-56.8496208190918
ARID1B,"HP:0001273,HP:0000598,HP:0001659,HP:0008386,HP:0001156,HP:0100307,HP:0004209,HP:0000280,HP:0002307,HP:0001290,HP:0001263,HP:0011003,HP:0001007,HP:0001249,HP:0001382,HP:0006376,HP:0000527,HP:0000294,HP:0001634,HP:0001513,HP:0000194,HP:0001763,HP:0002719,HP:0002209,HP:0000574,HP:0000179,HP:0002317",1,-86.02167510986328
ARID1B,"HP:0001273,HP:0000598,HP:0009835,HP:0010185,HP:0008386,HP:0000280,HP:0000680,HP:0005280,HP:0007392,HP:0011968,HP:0001290,HP:0001263,HP:0000365,HP:0001007,HP:0001249,HP:0000527,HP:0000343,HP:0000294,HP:0000158,HP:0000508,HP:0002209,HP:0000664,HP:0000574,HP:0000179,HP:0009928,HP:0000219,HP:0000154,HP:0000445",1,-71.65187072753906
ARID1B,"HP:0009835,HP:0010185,HP:0000280,HP:0005280,HP:0011968,HP:0001290,HP:0001263,HP:0001249,HP:0000527,HP:0000294,HP:0000508,HP:0002719,HP:0001250,HP:0000322,HP:0002209,HP:0000574,HP:0000219,HP:0000154,HP:0000445",1,-57.81770706176758
ARID2,"HP:0001999,HP:0000739,HP:0007018,HP:0000494,HP:0000286,HP:0002007,HP:0001263,HP:0002705,HP:0001252,HP:0001249,HP:0000308,HP:0004322,HP:0002645,HP:0000358",1,-39.449562072753906
ARID2,"HP:0001999,HP:0000718,HP:0007018,HP:0000494,HP:0000286,HP:0002007,HP:0001263,HP:0002705,HP:0001249,HP:0000308,HP:0004322,HP:0000358",1,-33.27516174316406
ARID2,"HP:0001999,HP:0011339,HP:0000463,HP:0000280,HP:0005280,HP:0002007,HP:0001263,HP:0001252,HP:0045025,HP:0004322,HP:0001792,HP:0000154,HP:0000445",1,-37.6502571105957
ARID2,"HP:0001999,HP:0000494,HP:0000286,HP:0002007,HP:0001263,HP:0002705,HP:0001249,HP:0000308,HP:0001357,HP:0004322,HP:0000358",1,-29.87314224243164
ARID2,"HP:0001999,HP:0007018,HP:0000494,HP:0000286,HP:0002007,HP:0001263,HP:0002705,HP:0001252,HP:0001249,HP:0000308,HP:0001357,HP:0004322,HP:0002645,HP:0000358",1,-37.63682556152344
ARID2,"HP:0001999,HP:0011339,HP:0000463,HP:0000280,HP:0005280,HP:0002007,HP:0001263,HP:0001252,HP:0045025,HP:0001250,HP:0004322,HP:0001792,HP:0000154,HP:0000445",1,-39.22911071777344
ARID2,"HP:0001263,HP:0000369,HP:0000347,HP:0004322",15,-15.497760772705078
ARID2,"HP:0000280,HP:0001263,HP:0006889,HP:0000308,HP:0004322,HP:0000215,HP:0000358",1,-34.416019439697266
ARL13B,HP:0007913,2,-11.210771560668945
ARL13B,HP:0002419,8,-8.807735443115234
ARL13B,"HP:0006882,HP:0001252,HP:0002650",1,-14.348459243774414
ARL13B,"HP:0007913,HP:0001395",1,-17.468881607055664
ARL6IP1,"HP:0002104,HP:0012444,HP:0001695,HP:0006528,HP:0001263,HP:0002352,HP:0002938,HP:0000252,HP:0001643,HP:0001271,HP:0012407,HP:0001257,HP:0001288",1,-36.32896423339844
ARL6IP1,"HP:0005109,HP:0008936,HP:0002495,HP:0002754,HP:0001357,HP:0001271,HP:0001257,HP:0001288",1,-29.373811721801758
ARL6IP1,"HP:0000268,HP:0000218,HP:0001324,HP:0001319,HP:0001883",1,-21.671703338623047
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254499435425
ARMC2,"HP:0012864,HP:0000798,HP:0012207",2,-6.384871482849121
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254499435425
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254737854004
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254737854004
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254499435425
ARMC2,"HP:0012864,HP:0003251,HP:0012207",1,-3.288254499435425
ARMC9,"HP:0000496,HP:0002104,HP:0007033,HP:0001263,HP:0002419,HP:0007165,HP:0000508,HP:0001250,HP:0000486,HP:0002789,HP:0002119",1,-38.958858489990234
